ID,Title,Art URL,Score,Genres
24598,Weapon - Embers and Revelations Review,images/24598.jpg,4.0,Death Metal|Black Metal
24623,Beneath - Enslaved by Fear Review,images/24623.jpg,4.0,Death Metal
24632,The Contortionist - Intrinsic Review,images/24632.jpg,3.0,Progressive Metal
24771,Forgotten Tomb - …And Don’t Deliver Us From Evil Review,images/24771.jpg,3.5,Black Metal
24805,Von - Satanic Blood Review,images/24805.jpg,3.5,Black Metal
24793,Dark Tranquillity - Zero Distance Review,images/24793.jpg,3.5,Melodic Death Metal|Death Metal
24801,Between The Buried And Me – The Parallax II: Future Sequence Review,images/24801.jpg,3.5,Progressive Metal
24504,Dethklok - Dethalbum III Review,images/24504.jpg,4.5,Melodic Death Metal
24902,Kamelot - Silverthorn Review,images/24902.jpg,4.0,Power Metal|Heavy Metal
24909,Wintersun - Time I Review,images/24909.jpg,3.0,Melodic Death Metal
24980,Shining - Redefining Darkness Review,images/24980.jpg,2.5,Melodic Death Metal
24955,Ragnarok - Malediction Review,images/24955.jpg,4.0,Black Metal
24881,The Secret - Agnus Dei Review,images/24881.jpg,4.0,Sludge|Black Metal
24824,Geoff Tate – Kings and Thieves Review,images/24824.jpg,0.5,Not Metal
24997,Mob Rules - Cannibal Nation Review,images/24997.jpg,3.5,Power Metal
25101,Paragon - Force of Destruction Review,images/25101.jpg,4.0,Power Metal|Thrash Metal
25158,Melencolia Estatica - Hel Review,images/25158.jpg,3.5,Black Metal
25134,Rebellion - Arminus: Furor Teutonicus Review,images/25134.jpg,2.5,Power Metal|Heavy Metal
25214,Neurosis - Honor Found In Decay Review,images/25214.jpg,4.0,Sludge
25230,Seven Kingdoms - The Fire is Mine Review,images/25230.jpg,4.5,Power Metal|Heavy Metal
25317,Orden Ogan - To the End Review,images/25317.jpg,3.0,Power Metal|Heavy Metal
25370,Monolithe - Monolithe III Review,images/25370.jpg,5.0,Doom Metal
25325,Kolp - The Outside Review,images/25325.jpg,2.5,Black Metal
25446,Zombified - Carnage Slaughter and Death Review,images/25446.jpg,3.5,Grind|Death Metal
25470,Bloodbound - In the Name of Metal Review,images/25470.jpg,2.0,Power Metal|Heavy Metal
24706,Trillion Red - Metaphere Review,images/24706.jpg,3.5,Progressive Metal
25533,Aoria - The Constant Review,images/25533.jpg,4.0,Doom Metal
25545,Ofermod - Thaumiel Review,images/25545.jpg,4.5,Death Metal|Black Metal
25599,Merrimack - The Acausal Mass Review,images/25599.jpg,3.0,Black Metal
25593,Nominon - The Cleansing Review,images/25593.jpg,2.5,Death Metal
25662,Destruction - Spiritual Genocide Review,images/25662.jpg,2.5,Thrash Metal
25760,Amenra - Mass V Review,images/25760.jpg,2.0,Sludge|Doom Metal
25778,Kamikabe - Aberration of Man Review,images/25778.jpg,2.5,Hardcore|Death Metal|Progressive Death
25804,Uncle Acid and the Deadbeats - Blood Lust,images/25804.jpg,4.0,Doom Metal
25821,Saturnus - Saturn in Ascension Review,images/25821.jpg,3.5,Doom Metal
25860,Kotipelto and Liimatainen - Blackoustic,images/25860.jpg,4.0,Power Metal|Heavy Metal
25888,Tenacious D - Rize of the Fenix,images/25888.jpg,4.0,Not Metal
25885,"The Songs of Townes Van Zandt - Scott Kelly, Steve Von Till & Wino",images/25885.jpg,4.0,
25894,Aeternam - Moongod,images/25894.jpg,4.0,Progressive Metal
25907,The Night Flight Orchestra – Internal Affairs,images/25907.jpg,4.0,Not Metal
26033,Oceans of Time - Faces,images/26033.jpg,4.0,Progressive Metal|Power Metal
26022,A Forest of Stars – Shadowplay for Yesterdays,images/26022.jpg,4.0,Progressive Metal|Avante Garde|Black Metal
26075,Marduk – Serpent Sermon,images/26075.jpg,4.0,Black Metal
26092,Nightmare - Burden of God,images/26092.jpg,4.0,Power Metal
26067,Killing Joke – MMXII,images/26067.jpg,4.0,Progressive Metal
26142,So Much for Nothing – Livsgnist,images/26142.jpg,4.0,Black Metal
26506,Flotsam & Jetsam - Ugly Noise Review,images/26506.jpg,2.0,Heavy Metal|Thrash Metal
26587, September Code – Remembering Mirrors Review,images/26587.jpg,2.0,Progressive Metal
26499,Hatebreed - The Divinity of Purpose Review,images/26499.jpg,3.5,Hardcore|Metalcore
26648,Skálmöld - Börn Loka,images/26648.jpg,4.0,Folk Metal
26653,Paradox - Tales of the Weird Review,images/26653.jpg,2.5,Power Metal|Heavy Metal|Thrash Metal
26662,Mors Principium Est - … And Death Said Live Review,images/26662.jpg,4.5,Melodic Death Metal
26709,Swans - The Seer,images/26709.jpg,4.0,Progressive Metal
26732,Silencer - The Great Bear,images/26732.jpg,4.0,Heavy Metal
26743,Nightfall - Cassiopeia Review,images/26743.jpg,4.0,Death Metal|Black Metal
26799,Riverside - Shrine of New Generation Slaves Review,images/26799.jpg,3.5,Progressive Metal
26541,Enshadowed - Magic Chaos Psychedelia Review,images/26541.jpg,3.5,Death Metal|Black Metal
26815,Void of Sleep - Tales Between Reality and Madness Review,images/26815.jpg,4.0,Sludge|Doom Metal
26828,Audrey Horne - Youngblood Review,images/26828.jpg,4.5,Heavy Metal
26831,Megascavenger - Descent of Yuggoth Review,images/26831.jpg,3.0,Death Metal
26951,Voivod – Target Earth Review,images/26951.jpg,4.5,Progressive Metal
26990,Fen - Dustwalker Review,images/26990.jpg,2.5,Progressive Metal|Not Metal|Avante Garde|Black Metal
27025,Holy Grail - Ride the Void Review,images/27025.jpg,3.5,Power Metal|Thrash Metal|Progressive Metal
27008,Cult of Luna - Vertikal Review,images/27008.jpg,4.5,Sludge|Hardcore
27046,Converge - All We Love We Leave Behind,images/27046.jpg,4.0,Hardcore
27041,Hanging Garden – At Every Door Review,images/27041.jpg,2.5,Doom Metal
27087,Circle II Circle - Seasons Will Fall Review,images/27087.jpg,2.0,Heavy Metal
27140,Vorum - Poisoned Void Review,images/27140.gif,3.0,Death Metal
27092,Denouncement Pyre - Almighty Arcanum Album Review,images/27092.jpg,3.5,Black Metal
27103,Tomahawk - Oddfellows Review,images/27103.jpg,3.5,Progressive Metal
27072,Jorn - Symphonic Review,images/27072.jpg,3.0,Hard Rock|Not Metal|Heavy Metal
27238,Convulse - Inner Evil EP Review,images/27238.jpg,4.0,Death Metal
27198,Enforcer - Death By Fire Review,images/27198.jpg,2.5,Heavy Metal|Thrash Metal
27044,Helloween - Straight Out of Hell Review,images/27044.jpg,3.5,Power Metal|Heavy Metal
27179,Koldbrann - Vertigo Review,images/27179.jpg,3.5,Avante Garde|Black Metal
27363,"Nails - Obscene Humanity 7"" Review",images/27363.jpg,3.0,Hardcore
26522,Defeated Sanity - Passages into Deformity Review,images/26522.jpg,2.5,Death Metal
27371,Alpha Tiger - Beneath the Surface Review,images/27371.jpg,4.0,Heavy Metal
27372,Kongh - Sole Creation Review,images/27372.jpg,3.5,Sludge|Doom Metal
27523,Stonewall Noise Orchestra – Salvation Review,images/27523.jpg,2.0,
27351,Hate - Solarflesh Review,images/27351.jpg,2.5,Death Metal|Black Metal
27581,Skineater - Dermal Harvest Review,images/27581.jpg,3.5,Death Metal
27394,Spektr - Cypher Review,images/27394.jpg,4.0,Black Metal
27593,Bloody Hammers - Bloody Hammers Review,images/27593.jpg,2.5,Death Metal|Doom Metal|Heavy Metal
27702,Crest of Darkness - In the Presence of Death Review,images/27702.jpg,4.0,Melodic Death Metal|Black Metal
27698,Stratovarius - Nemesis Review,images/27698.jpg,2.5,Power Metal
27773,Devourment - Conceived in Sewage Review,images/27773.jpg,4.0,Death Metal
27554,New Keepers of the Water Towers - Cosmic Child Review,images/27554.jpg,4.0,Progressive Metal|Sludge|Doom Metal
27807,Omnium Gatherum - Beyond Review,images/27807.jpg,4.0,Power Metal|Death Metal
27824,Steven Wilson - The Raven that Refused to Sing (and Other Stories) Review,images/27824.jpg,4.0,Not Metal
27880,Eternal Tears of Sorrow - Saivon Lapsi Review,images/27880.jpg,3.0,Melodic Death Metal|Power Metal|Black Metal|Death Metal|Heavy Metal
27899,Darkthrone – The Underground Resistance Review,images/27899.jpg,3.0,
27912,Vreid - Welcome Farewell Review,images/27912.jpg,2.5,Black Metal
28003,Thyrfing - De ödelösa Review,images/28003.jpg,3.5,
28080,Hatriot - Heroes of Origin Review,images/28080.jpg,4.0,Thrash Metal
28050,Mortillery - Origin of Extinction Review,images/28050.jpg,3.5,Thrash Metal
28038,Yayla - Nihaihayat Review,images/28038.jpg,1.5,Black Metal
28185,Rotting Christ - Κατά τον Δαίμονον Εαυτού Review,images/28185.gif,3.0,Black Metal
28218,Soilwork – The Living Infinite Review,images/28218.jpg,2.0,Melodic Death Metal
28242,Saxon - Sacrifice Review,images/28242.jpg,2.5,Heavy Metal
28327,The Fall of Every Season - Amends Review,images/28327.jpg,4.0,Doom Metal
28350,Manilla Road - Mysterium Review,images/28350.jpg,3.0,Heavy Metal
28351,Philip H. Anselmo/Warbeast – War of the Gargantuas EP Review,images/28351.jpg,3.5,Sludge|Heavy Metal|Thrash Metal
28478,Pombagira - Maleficia Lamiah Review,images/28478.jpg,3.0,Doom Metal
28485,In Vain - Ænigma Review,images/28485.jpg,3.5,Progressive Metal|Death Metal|Progressive Death|Melodic Death Metal
28498,Six Feet Under - Unborn Review,images/28498.jpg,3.0,Death Metal
28460,Illnath - 4 Shades of Me Review,images/28460.jpg,3.0,Melodic Death Metal|Black Metal
28334,Neaera - Ours Is the Storm Review,images/28334.jpg,2.5,Death Metal|Metalcore
28561,Von - Dark Gods: Seven Billion Slaves Review,images/28561.jpg,3.0,Black Metal
28549,October Tide - Tunnel of No Light Review,images/28549.jpg,3.0,Death Metal|Doom Metal
28589,October Falls - The Plague of a Coming Age Review,images/28589.jpg,4.0,Progressive Metal|Black Metal
28471,A Transylvanian Funeral - Gorgos Goetia Review,images/28471.jpg,1.5,Black Metal
28705,Serenity - War of Ages Review,images/28705.jpg,4.0,Power Metal|Heavy Metal
28737,Voodoo Circle - More Than One Way Home Review,images/28737.jpg,3.5,Heavy Metal
28614,Finntroll - Blodsvept Review,images/28614.jpg,3.5,Melodic Death Metal|Folk Metal
28837,Wormed - Exodromos Review,images/28837.jpg,4.0,Death Metal
28821,Victor Griffin's In-Graved Review,images/28821.png,4.0,Doom Metal
28905,Beyond the Shore - Ghostwatcher Review,images/28905.jpg,3.0,Metalcore
28918,Amaranthe - The Nexus Review,images/28918.jpg,1.5,Power Metal|Metalcore
28759,Exarsis – The Brutal State Review,images/28759.jpg,2.0,
28925,Avantasia - The Mystery of Time Review,images/28925.jpg,3.5,Power Metal|Heavy Metal
28924,The Moth Gatherer - A Bright Celestial Light Review,images/28924.png,3.5,Doom Metal
29061,Echtra - Sky Burial Review,images/29061.jpg,3.5,Folk Metal|Black Metal
29069,Blackshine - Soul Confusion Review,images/29069.jpg,3.0,Heavy Metal|Thrash Metal
29125,Persefone - Spiritual Migration Review,images/29125.jpg,3.5,Melodic Death Metal|Death Metal|Progressive Death
29144,Black Boned Angel - The End Review,images/29144.jpg,4.5,Doom Metal
29178,Noumena - Death Walks With Me Review,images/29178.jpg,3.5,Melodic Death Metal|Death Metal
29237,Aeternus - ...and the Seventh His Soul Detesteth Review,images/29237.jpg,2.0,Death Metal|Black Metal
29169,Csejthe - Réminiscence Review,images/29169.jpg,3.0,Black Metal
29354,Warbeast - Destroy Review,images/29354.jpg,3.0,Thrash Metal
29415,Amorphis - Circle Review,images/29415.jpg,3.0,Progressive Metal|Death Metal|Heavy Metal
29365,Moss - Horrible Night Review,images/29365.jpg,2.0,Sludge|Doom Metal
29496,CROWN - Psychurgy Review,images/29496.jpg,3.0,Doom Metal
29511,Woe - Withdrawal Review,images/29511.jpg,3.5,Black Metal
29484,Kaledon - Altor: The King's Blacksmith Review,images/29484.jpg,1.5,Power Metal|Heavy Metal
29562,Memory Garden - Doomain Review,images/29562.jpg,3.0,Doom Metal|Heavy Metal
29667,FKÜ – 4 - Rise of the Mosh Mongers Review,images/29667.jpg,2.0,Thrash Metal
29473,Just Before Dawn - Precis Innan Gryningen Review,images/29473.jpg,4.0,Death Metal
29319,Cathedral - The Last Spire Review,images/29319.jpg,3.0,Doom Metal
29792,The Ocean - Pelagial Review,images/29792.jpg,4.0,Progressive Metal|Doom Metal
29801,Magister Templi - Lucifer Leviathan Logos Review,images/29801.jpg,3.0,Doom Metal|Heavy Metal
29892,Colossus - Wake Review,images/29892.jpg,4.0,
29886,Pessimist - Death from Above Review,images/29886.jpg,3.5,Thrash Metal
29921,Centuries - Broken Hymns Review,images/29921.jpg,3.0,Hardcore
29949,Ghost - Infestissumam Review,images/29949.jpg,2.0,Heavy Metal
29789,Sodom - Epitome of Torture Review,images/29789.jpg,2.0,Thrash Metal
29997,Altar of Plagues - Teethed Glory and Injury Review,images/29997.jpg,4.5,Black Metal
30067,Spiritual Beggars - Earth Blues Review,images/30067.jpg,4.0,Heavy Metal
30164,Hexvessel - Iron Marsh Review,images/30164.jpg,3.5,Progressive Metal
30165,My Dying Bride - The Manuscript Review,images/30165.jpg,3.0,Death Metal|Doom Metal
30235,"The Body - Master, We Perish EP Review",images/30235.jpg,4.0,Sludge|Doom Metal|Avante Garde
30258,Acolyte - Alta Review,images/30258.jpg,3.5,Death Metal|Black Metal
30302,Tormented - Death Awaits Review,images/30302.jpg,2.0,Death Metal
30362,Intöxicated - Röck 'n Roll Hellpatröl Review,images/30362.png,3.5,
30299,Paganizer - World Lobotomy Review,images/30299.jpg,2.5,Death Metal
30413,Immolation - Kingdom of Conspiracy Review,images/30413.jpg,3.5,Death Metal
30456,SuidAkrA - Eternal Defiance Review,images/30456.jpg,3.0,
30496,Arckanum - Fenris Kindir Review,images/30496.jpg,3.5,Black Metal
30472,Entrails - Raging Death Review,images/30472.jpg,3.0,Death Metal
30535,Uncle Acid and The Deadbeats - Mind Control Review,images/30535.jpg,2.5,Doom Metal
30605,Quest of Aidance - Misanthropic Propaganda Review,images/30605.jpg,3.5,Grind|Death Metal
30599,Battle Beast - Battle Beast Review,images/30599.jpg,2.5,Power Metal
30705,Satan - Life Sentence Review,images/30705.jpg,4.5,Thrash Metal
30655,Surgeon – Chemical Reign Review,images/30655.jpg,3.0,Progressive Metal|Heavy Metal
30765,Decaying - The Last Days of War Review,images/30765.jpg,3.0,Death Metal
30755,Slidhr - Deluge Review,images/30755.jpg,3.5,Black Metal
30796,The Resistance - Scars Review,images/30796.jpg,2.5,Melodic Death Metal|Death Metal
30814,Dark Tranquillity - Construct Review,images/30814.jpg,3.0,Melodic Death Metal|Death Metal
30816,Demon Lung – The Hundredth Name Review,images/30816.jpg,3.5,Doom Metal
30872,Svartsyn - Black Testament Review,images/30872.jpg,2.5,Black Metal
30835,Bruce Soord with Jonas Renkse - Wisdom of Crowds Review,images/30835.jpg,3.0,Not Metal
30904,Joel Grind - The Yellowgoat Sessions,images/30904.png,3.5,Heavy Metal|Thrash Metal
30900,U.D.O. - Steelhammer Review,images/30900.jpg,3.0,Heavy Metal
30997,Svart Crown - Profane Review,images/30997.jpg,4.5,Death Metal|Black Metal
30894,Eldkraft - Shaman Review,images/30894.jpg,3.0,
30957,"Iron Tongue - The Dogs Have Barked, The Birds Have Flown Review",images/30957.jpg,3.5,Sludge|Heavy Metal
31080,Tristania - Darkest White Review,images/31080.jpg,3.0,Progressive Metal
31123,Lacrimas Profundere - Antiadore Review,images/31123.jpg,3.5,
30822,Heartless - Certain Death Review,images/30822.jpg,1.5,Hardcore|Not Metal
31202,Johansson & Speckmann - Sulphur Skies Review,images/31202.jpg,3.5,Death Metal
31152,Jorn - Traveller Review,images/31152.jpg,3.5,Hard Rock|Heavy Metal
31292,Kalmah - Seventh Swamphony Review,images/31292.jpg,3.5,Melodic Death Metal|Death Metal|Thrash Metal|Black Metal
31340,Megadeth - Super Collider Review,images/31340.jpg,1.5,Heavy Metal
31399,Mumakil - Flies Will Starve Review,images/31399.jpg,3.0,Grind|Death Metal
31390,The Black Dahlia Murder - Everblack Review,images/31390.jpg,4.0,Melodic Death Metal|Death Metal
31269,White Wizzard - The Devil's Cut Review,images/31269.jpg,5.0,Heavy Metal
31411,Evile - Skull Review,images/31411.jpg,2.5,Thrash Metal
31271,Black Sabbath - 13 Review,images/31271.jpg,3.0,Doom Metal|Heavy Metal
31499,Queensrÿche – Queensrÿche Review,images/31499.jpg,4.0,
31445,Magnus Karlsson - Free Fall Review,images/31445.jpg,3.5,Power Metal|Not Metal|Heavy Metal|Hard Rock
31442,Pest - The Crowning Horror Review,images/31442.jpg,2.0,Black Metal
31598,Author & Punisher - Women & Children Review,images/31598.jpg,4.5,Doom Metal|Not Metal
31620,Havok - Unnatural Selection Review,images/31620.jpg,2.5,Thrash Metal
31632,Amon Amarth - Deceiver of the Gods Review,images/31632.jpg,4.0,Melodic Death Metal
31672,Masterplan - Novum Initium Review,images/31672.jpg,3.5,Power Metal|Heavy Metal
31718,Ecnephias - Necrogod Review,images/31718.jpg,2.5,Melodic Death Metal|Death Metal|Doom Metal|Black Metal
31723,Locrian - Return to Annihilation Review,images/31723.jpg,4.5,
31750,Lonewolf - The Fourth and Final Horseman Review,images/31750.jpg,2.5,Heavy Metal
31621,Orphaned Land - All Is One Review,images/31621.jpg,2.5,Progressive Metal
31792,Angels of Babylon - Thundergod Review,images/31792.jpg,2.5,Heavy Metal
31819,Teloch Vovin - I Review,images/31819.jpg,2.5,Black Metal
31915,Autopsy - The Headless Ritual Review,images/31915.jpg,3.5,Death Metal
31892,Darkane - The Sinister Supremacy Review,images/31892.png,2.5,Melodic Death Metal|Death Metal|Thrash Metal
31983,Lycus - Tempest Review,images/31983.jpg,2.5,Doom Metal
31845,Edenbridge - The Bonding Review,images/31845.jpg,3.0,Power Metal|Heavy Metal
32061,Wound - Inhale the Void Review,images/32061.jpg,3.0,Melodic Death Metal|Death Metal
32041,Oliva - Raise the Curtain Review,images/32041.jpg,4.0,Progressive Metal|Heavy Metal
32121,Unkind - Pelon Juuret Review,images/32121.jpg,4.0,Sludge|Hardcore
32157,Coffins - The Fleshland Review,images/32157.jpg,3.0,Death Metal|Doom Metal
32190,Stormzone - Three Kings Review,images/32190.jpg,3.0,Heavy Metal
32185,I Killed Everyone - Necrospire Review,images/32185.jpg,2.5,Death Metal
32164,Cerekloth - In the Midst of Life We are in Death Review,images/32164.jpg,4.5,Death Metal|Doom Metal
32316,Ancient Crypts – Devoured by Serpents Review,images/32316.jpg,3.0,Death Metal
32312,Mercenary - Through Our Darkest Days Review,images/32312.jpg,3.5,Progressive Metal|Death Metal|Metalcore|Thrash Metal
32364,Philip H. Anselmo and the Illegals – Walk through Exits Only Review,images/32364.jpg,3.5,Heavy Metal
32384,Ereb Altor - Fire Meets Ice Review,images/32384.jpg,3.5,Doom Metal|Black Metal
32390,Chthonic - Bú-Tik Review,images/32390.jpg,2.5,Black Metal
32456,Lord Dying - Summon the Faithless Review,images/32456.jpg,3.5,Sludge|Death Metal|Doom Metal
32461,Sinister Realm - World of Evil Review,images/32461.jpg,3.5,Doom Metal|Heavy Metal
32504,Trouble - The Distortion Field Review,images/32504.jpg,2.0,Doom Metal
32579,Powerwolf - Preachers of the Night Review,images/32579.jpg,4.0,Power Metal|Heavy Metal
32685,Torture Division - The Worship Review,images/32685.jpg,4.0,Grind|Death Metal
32726,Mammoth Grinder - Underworlds Review,images/32726.jpg,3.5,Grind|Death Metal|Hardcore
32681,Månegarm - Legions of the North Review,images/32681.jpg,3.0,Folk Metal|Black Metal
32785,Death SS - Resurrection,images/32785.jpg,4.0,Heavy Metal
32836,Exhumed – Necrocracy Review,images/32836.jpg,4.0,Grind|Death Metal
32780,Ultra-Violence - Privilege to Overcome Review,images/32780.jpg,3.0,Thrash Metal
32822,Obsidian Tongue - A Nest of Ravens in the Throat of Time Review,images/32822.jpg,3.5,Black Metal
32898,Newsted - Heavy Metal Music Review,images/32898.jpg,3.5,Heavy Metal
32910,Parasite Inc - Time Tears Down Review,images/32910.jpg,4.0,Melodic Death Metal
32975,All Pigs Must Die - Nothing Violates This Nature Review,images/32975.jpg,2.5,Hardcore
33029,Lustre - Wonder Review,images/33029.jpg,1.5,Black Metal
33057,Front Beast - Demon Ways of Sorcery Review,images/33057.jpg,2.0,Black Metal
33076,We Butter the Bread with Butter - Goldkinder Review,images/33076.jpg,3.0,
33085,Lingua Mortis Orchestra - LMO Review,images/33085.jpg,2.0,Power Metal
33107,Hibria - Silent Revenge Review,images/33107.jpg,3.5,Power Metal|Heavy Metal
33096,Impiety - The Impious Crusade Review,images/33096.jpg,2.5,Death Metal|Black Metal
33169,Witherscape - The Inheritance Review,images/33169.jpg,4.0,Progressive Metal|Death Metal|Progressive Death
33369,Fleshgod Apocalypse - Labyrinth Review,images/33369.jpg,3.0,Death Metal
33276,Frosttide - Awakening Review,images/33276.jpg,3.5,Melodic Death Metal|Folk Metal
33409,Shakhtyor - Shakhtyor Review,images/33409.jpg,4.0,Sludge|Doom Metal
33384,Annihilator - Feast Review,images/33384.png,2.5,Heavy Metal|Thrash Metal
33487,Church of Void - Dead Rising Review,images/33487.jpg,2.5,Doom Metal
33577,End of Green - The Painstream Review,images/33577.jpg,3.5,
33541,Exitus – Statutum Est Hominibus Mori Review,images/33541.jpg,3.5,Doom Metal
33584,Genghis Khan – Genghis Khan Was A Rocker Review,images/33584.jpg,1.5,Heavy Metal
33615,Turisas - Turisas2013 Review,images/33615.jpg,4.0,Progressive Metal|Folk Metal|Heavy Metal
33643,Primitive Man - Scorn Review,images/33643.jpg,4.0,Sludge|Hardcore|Death Metal|Doom Metal
33666,DevilDriver - Winter Kills Review,images/33666.jpg,2.5,Melodic Death Metal
33618,Tarja - Colours in the Dark Review,images/33618.jpg,2.5,
33684,Nekrogoblikon - Power Review,images/33684.jpg,3.0,Melodic Death Metal|Folk Metal|Black Metal
33610,Ataraxie - L'Être et la Nausée Review,images/33610.jpg,4.5,Death Metal|Doom Metal
33764,Vista Chino - Peace Review,images/33764.jpg,3.0,Heavy Metal
33734,The Ruins of Beverast - Blood Vaults Review,images/33734.jpg,3.0,Doom Metal|Black Metal
33795,Watain - The Wild Hunt Review,images/33795.jpg,3.0,Black Metal
33839,Nymf - From the Dark Review,images/33839.jpg,2.5,Doom Metal|Heavy Metal
33880,Carcass – Surgical Steel Review,images/33880.jpg,5.0,Grind|Death Metal|Heavy Metal
33873,Ulcerate - Vermis Review,images/33873.jpg,4.0,Death Metal
33895,Mael Mórdha - Damned When Dead Review,images/33895.jpg,3.0,Doom Metal|Folk Metal
33911,Windhand - Soma Review,images/33911.jpg,2.0,Doom Metal
34012,Grumbling Fur - Glynnaestra Review,images/34012.jpg,4.0,Not Metal
34003,Argus - Beyond the Martyrs Review,images/34003.jpg,3.5,Doom Metal|Heavy Metal
34076,Vom Fetisch der Unbeirrtheit - Vertilger Review,images/34076.jpg,3.5,Black Metal
34089,Atlantean Kodex - The White Goddess Review,images/34089.jpg,4.5,Doom Metal|Heavy Metal
33802,Haken - The Mountain Review,images/33802.jpg,4.5,Progressive Metal
34150,Satyricon - Satyricon Review,images/34150.jpg,2.0,Black Metal
34159,Slutvomit - Swarming Darkness Review,images/34159.jpg,3.0,Thrash Metal|Black Metal
34182,Bloody Hammers - Spiritual Relics Review,images/34182.jpg,3.0,Doom Metal|Heavy Metal
34188,Vattnet Viskar - Sky Swallower Review,images/34188.jpg,4.0,Doom Metal|Black Metal
34240,Jesu - Everyday I Get Closer to the Light From Which I Came Review,images/34240.jpg,3.5,
34258,In Solitude - Sister Review,images/34258.jpg,4.5,Doom Metal|Heavy Metal
34286,Wisdom - Marching for Liberty Review,images/34286.jpg,3.0,Power Metal|Heavy Metal
34305,Serocs – The Next Review,images/34305.jpg,2.5,Death Metal
34337,Shining - 8 ½ - Feberdrömmar I Vaket Tillstånd Review,images/34337.jpeg,2.5,Black Metal
34327,Wolfheart - Winterborn Review,images/34327.jpg,3.0,Death Metal|Black Metal
34413,Abyssous - ...Smouldering Review,images/34413.jpg,3.5,Death Metal
34316,Rivers of Nihil - The Conscious Seed of Light Review,images/34316.jpg,2.5,Death Metal
34401,Obelyskkh - Hymn To Pan Review,images/34401.jpg,4.0,Doom Metal
34441,Cult of Luna - Vertikal II Review,images/34441.jpg,2.5,Progressive Metal|Sludge|Avante Garde
34460,Aska - Fire Eater Review,images/34460.jpg,3.0,Heavy Metal
34454,Oranssi Pazuzu - Valonielu Review,images/34454.jpg,3.0,Doom Metal|Avante Garde|Black Metal
34494,Slegest - Løyndom Review,images/34494.jpg,2.5,Black Metal
34550,"The Body - Christs, Redeemers Review",images/34550.jpg,4.0,Sludge
34570,Monster Magnet - Last Patrol Review,images/34570.png,3.5,Hard Rock|Heavy Metal
34622,Beaten To Death - Dødsfest! Review,images/34622.jpg,4.0,Grind
34619,Soulfly – Savages Review,images/34619.jpg,2.5,
34574,"Domovoyd - Oh, Sensibility Review",images/34574.jpg,3.0,Doom Metal
34672,Running Wild - Resilient Review,images/34672.jpg,2.5,Progressive Metal|Heavy Metal
34721,Sarkom - Doomsday Elite Review,images/34721.jpg,4.0,Black Metal
34638,Cult of Erinyes - Blessed Extinction Review,images/34638.jpg,3.0,Black Metal
34742,Eden's Curse - Symphony of Sin Review,images/34742.jpg,3.0,Heavy Metal
34799,Imperial Triumphant - Goliath Review,images/34799.jpg,3.5,Death Metal|Avante Garde|Black Metal
34809,Metal Church - Generation Nothing Review,images/34809.jpg,2.5,Heavy Metal|Thrash Metal
34757,Lodz - Something In Us Died Review,images/34757.jpg,4.0,
34861,Death Angel - The Dream Calls for Blood Review,images/34861.jpg,3.0,Thrash Metal
34890,Death Toll Rising - Infection Legacy Review,images/34890.jpg,2.5,Death Metal|Thrash Metal
34614,Revocation - Revocation Review,images/34614.jpg,4.0,Death Metal|Progressive Death|Thrash Metal
34912,Gorguts - Colored Sands Review,images/34912.jpg,4.5,Death Metal
34898,Hail of Bullets - III The Rommel Chronicles Review,images/34898.jpg,4.0,Death Metal
34855,Tribune - Tales Review,images/34855.jpg,3.0,Progressive Metal|Death Metal
34988,Inquisition - Obscure Verses for the Multiverse Review,images/34988.jpg,4.0,Black Metal
35042,Toxic Holocaust - Chemistry of Consciousness Review,images/35042.jpg,3.5,Thrash Metal
34953,Gehenna - Unravel Review,images/34953.jpg,2.0,Black Metal
35073,Pestilence - Obsideo Review,images/35073.jpg,3.0,Death Metal
35085,Mamiffer & Circle - Enharmonic Intervals (for Paschen Organ) Review,images/35085.jpg,3.0,Progressive Metal
35028,Enbilulugugal – Noizemongers for Goatserpent Review,images/35028.jpg,1.0,Black Metal
35151,Skeletonwitch - Serpents Unleashed Review,images/35151.jpg,4.0,Thrash Metal|Black Metal
35167,Sepultura – The Mediator Between The Head And The Hands Must Be The Heart Review,images/35167.jpg,2.0,
35189,GWAR - Battle Maximus Review,images/35189.jpg,3.5,Heavy Metal
35217,Warbringer - IV: Empires Collapse Review,images/35217.jpg,3.5,Thrash Metal
35077,Monolithe - Monolithe IV Review,images/35077.jpg,3.0,Sludge|Doom Metal
35161,Zemial - Nykta Review,images/35161.jpg,3.5,Black Metal
35284,Ihsahn - Das Seelenbrechen Review,images/35284.jpg,2.0,Progressive Metal|Avante Garde
34824,Strangelight - 9 Days EP Review,images/34824.jpg,3.0,Hardcore
35267,Shitfucker - Suck Cocks In Hell Review,images/35267.jpg,3.0,Death Metal|Thrash Metal|Black Metal
35364,Falkenbach - Asa Review,images/35364.jpg,4.0,Folk Metal|Black Metal
35301,Leaves' Eyes - Symphonies of the Night Review,images/35301.jpg,3.0,
35377,Coven 13 - Destiny of the Gods Review,images/35377.png,2.0,Doom Metal
35450,Tad Morose - Revenant Review,images/35450.jpg,2.0,Power Metal|Heavy Metal
35337,Vastum - Patricidal Lust Review,images/35337.jpg,3.5,Death Metal
35515,Trail of Murder - Shades of Art,images/35515.jpg,4.0,Heavy Metal
